id,RFII-Score,Dossierstruktur,Dossier.Art,Produkt.letzte.Dossierversion,Personenhaushalt..Unterstützungseinheit.,Personen.im.Haushalt.gesamt,Personenkategorie,Zivilstand,Nationalität.Kategorien,in.CH.seit.Geb.,Alterskategorien,Erwerbssituation,Beschäftigungsgrad,Grund.Teilzeit,höchste.abgeschlossene.Ausbildung,Erlernter.Beruf.Kategorie,letzte.berufliche.Tätigkeit.Kategorie
id02461,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Anlehre,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker","Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker"
id00523,0.91875,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,FALSE,56-65,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Berufe im Bereich personenbezogener Dienstleistungen,Berufe im Bereich personenbezogener Dienstleistungen
id00116,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,"Berufe in der Nahrungsmittelverarbeitung, Holzverarbeitung und Bekleidungsherstellung und verwandte handwerkliche Fachkräfte","Berufe in der Nahrungsmittelverarbeitung, Holzverarbeitung und Bekleidungsherstellung und verwandte handwerkliche Fachkräfte"
id03745,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,TRUE,46-55,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Berufe im Bereich personenbezogener Dienstleistungen
id01097,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,verheiratet,Schweiz,TRUE,36-45,in der Lehre,Vollzeit(90+),NA,obligatorische Schule,kein | keine,Verkaufskräfte
id04719,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,26-35,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Anlehre,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker",Ingenieurtechnische und vergleichbare Fachkräfte
id04322,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,26-35,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,obligatorische Schule,kein | keine,Abfallentsorgungsarbeiter und sonstige Hilfsarbeitskräfte
id04487,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,"Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft"
id04253,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,TRUE,56-65,"Angestellt, regelmässig",Eine Teilzeitstelle (50-89%),keine Vollzeitstelle,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id01372,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,26-35,Rentner/in,NA,NA,obligatorische Schule,kein | keine,"Hilfsarbeitskräfte, onA"
id01848,0.954070981,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,46-55,keine Chance auf dem Arbeitsmarkt,NA,NA,obligatorische Schule,kein | keine,"Hilfsarbeitskräfte, onA"
id01109,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,26-35,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Assistenzberufe im Gesundheitswesen
id03315,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,26-35,Arbeit auf Abruf,Eine Teilzeitstelle (50-89%),NA,Anlehre,Bediener stationärer Anlagen und Maschinen,"Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen"
id03594,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,26-35,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),anderes,Anlehre,"Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft","Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft"
id01078,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,>3,Mehrfachhaushalt (>3),Person mit Kind / Kinder,geschieden,Schweiz,TRUE,36-45,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,"Juristische, soziale, kulturelle und verwandte Fachkräfte",Betreuungsberufe
id00140,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,ledig,Schweiz,TRUE,26-35,in der Lehre,Vollzeit(90+),NA,obligatorische Schule,Berufe im Bereich personenbezogener Dienstleistungen,Berufe im Bereich personenbezogener Dienstleistungen
id02908,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,kein | keine
id02896,0.954070981,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,36-45,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Schulbesuch weniger als 7 Jahre,kein | keine,kein | keine
id00430,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Anlehre,Verkaufskräfte,Verkaufskräfte
id02300,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,36-45,keine Chance auf dem Arbeitsmarkt,NA,NA,obligatorische Schule,kein | keine,"Metallarbeiter, Mechaniker, Polymechaniker, Produktionsmechaniker und verwandte Berufe"
id00281,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,56-65,vorübergehend arbeitsunfähig,NA,NA,obligatorische Schule,Spezialisten in Gesundheitsberufen,Betreuungsberufe
id03301,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,TRUE,56-65,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Assistenzberufe im Gesundheitswesen,Assistenzberufe im Gesundheitswesen
id04636,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Verkaufskräfte,Verkaufskräfte
id02471,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,>3,Mehrfachhaushalt (>3),Person mit Kind / Kinder,geschieden,Schweiz,TRUE,46-55,Rentner/in,NA,NA,obligatorische Schule,kein | keine,kein | keine
id03867,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verwitwet,Schweiz,TRUE,56-65,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Schulbesuch weniger als 7 Jahre,kein | keine,Berufe im Bereich personenbezogener Dienstleistungen
id03426,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,ledig,Schweiz,TRUE,26-35,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Assistenzberufe im Gesundheitswesen,Reinigungspersonal und Hilfskräfte
id03191,0.954070981,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verheiratet,Schweiz,FALSE,56-65,vorübergehend arbeitsunfähig,NA,NA,höhere Fach- und Berufsausbildung,Lehrkräfte,Berufe im Bereich personenbezogener Dienstleistungen
id01548,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,26-35,"Angestellt, regelmässig",Eine Teilzeitstelle (50-89%),Krankheit,Anlehre,Reinigungspersonal und Hilfskräfte,Reinigungspersonal und Hilfskräfte
id03369,0.919834711,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,>3,Mehrfachhaushalt (>3),Person mit Kind / Kinder,verheiratet,Schweiz,FALSE,36-45,NA,NA,NA,NA,NA,NA
id01510,0.919834711,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,26-35,NA,NA,NA,NA,NA,NA
id03979,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Allgemeine Büro- und Sekretariatskräfte
id03880,0.919834711,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,>3,Mehrfachhaushalt (>3),Paar mit Kind / Kinder,verheiratet,Schweiz,FALSE,36-45,NA,NA,NA,NA,NA,NA
id01276,0.954070981,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,FALSE,56-65,Arbeit auf Abruf,Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,höhere Fach- und Berufsausbildung,"Juristen, Sozialwissenschaftler und Kulturberufe","Juristen, Sozialwissenschaftler und Kulturberufe"
id02812,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,2,Mehrfachhaushalt (2-3),Person mit Kind / Kinder,ledig,Schweiz,TRUE,36-45,anderes (nicht erwerbstätig),NA,NA,obligatorische Schule,kein | keine,Bediener stationärer Anlagen und Maschinen
id00831,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,3,Mehrfachhaushalt (2-3),Person mit Kind / Kinder,ledig,Schweiz,TRUE,36-45,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),"Haushalt, familiäre Gründe",Berufslehre/-schule,Verkaufskräfte,Berufe im Bereich personenbezogener Dienstleistungen
id02018,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Allgemeine Büro- und Sekretariatskräfte,Verkaufskräfte
id02941,0.91875,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,36-45,Arbeitsintegrationsprogramm,Vollzeit(90+),NA,Anlehre,Montageberufe,Assistenzberufe im Gesundheitswesen
id03386,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,3,Mehrfachhaushalt (2-3),Person mit Kind / Kinder,geschieden,Schweiz,TRUE,46-55,NA,NA,NA,obligatorische Schule,Betriebswirtschaftliche und kaufmännische Fachkräfte und Verwaltungsfachkräfte,"Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen"
id01974,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,18-25,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,obligatorische Schule,kein | keine,Berufe im Bereich personenbezogener Dienstleistungen
id00885,0.954070981,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,26-35,vorübergehend arbeitsunfähig,NA,NA,"Maturität, Berufsmatura, Diplommittelschule",kein | keine,kein | keine
id02204,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verwitwet,Schweiz,TRUE,46-55,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Verkaufskräfte,Verkaufskräfte
id02270,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,26-35,vorübergehend arbeitsunfähig,NA,NA,obligatorische Schule,kein | keine,Verkaufskräfte
id00526,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,kein | keine
id04687,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Schweiz,TRUE,18-25,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,kein | keine
id02248,0.91875,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,FALSE,26-35,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,Berufslehre/-schule,"Berufe in der Nahrungsmittelverarbeitung, Holzverarbeitung und Bekleidungsherstellung und verwandte handwerkliche Fachkräfte","Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft"
id02507,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Schweiz,TRUE,46-55,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Verkaufskräfte,Fahrzeugführer und Bediener mobiler Anlagen
id02229,0.982905983,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Schweiz,TRUE,46-55,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Ingenieurtechnische und vergleichbare Fachkräfte,Ingenieurtechnische und vergleichbare Fachkräfte
id04595,0.954070981,Sozialhilfe,Kopfquote,Sozialhilfeleistung,3,Mehrfachhaushalt (2-3),Paar mit Kind / Kinder,verheiratet,Schweiz,FALSE,36-45,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,"Maturität, Berufsmatura, Diplommittelschule","Juristen, Sozialwissenschaftler und Kulturberufe",Betriebswirtschaftliche und kaufmännische Fachkräfte und Verwaltungsfachkräfte
id03901,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verheiratet,Restliches Europa,FALSE,56-65,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id04432,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Restliches Europa,FALSE,26-35,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker","Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker"
id00055,0.982905983,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,ledig,Restliches Europa,TRUE,26-35,in der Lehre,Vollzeit(90+),NA,obligatorische Schule,kein | keine,Spezialisten in Gesundheitsberufen
id03765,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,verheiratet,Restliches Europa,FALSE,56-65,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,"Hilfsarbeitskräfte, onA"
id00282,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,>3,Mehrfachhaushalt (>3),Paar mit Kind / Kinder,verheiratet,Restliches Europa,FALSE,26-35,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id01341,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,EU / EFTA,FALSE,26-35,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id01285,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verheiratet,Afrika,FALSE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id00024,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,3,Mehrfachhaushalt (>3),Person mit Kind / Kinder,ledig,Afrika,FALSE,36-45,"Angestellt, regelmässig",Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,obligatorische Schule,kein | keine,Reinigungspersonal und Hilfskräfte
id04294,0.91875,Sozialhilfe,Flüchtling ab 5 J.,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,ledig,Afrika,FALSE,18-25,in der Lehre,Vollzeit- und Teilzeitstelle,NA,Schulbesuch weniger als 7 Jahre,kein | keine,Betreuungsberufe
id04540,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,EU / EFTA,FALSE,46-55,Dauerinvalidität,NA,NA,Anlehre,Bediener stationärer Anlagen und Maschinen,"Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen"
id01908,0.954070981,Sozialhilfe,Ausländer/innen,Rückerstattung,1,Einzelhaushalt,Alleinstehend,ledig,Asien,FALSE,36-45,vorübergehend arbeitsunfähig,NA,NA,obligatorische Schule,kein | keine,Hilfskräfte in der Nahrungsmittelzubereitung
id04373,0.982905983,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,ledig,Asien,TRUE,26-35,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Bürokräfte mit Kundenkontakt
id03481,0.919834711,Sozialhilfe,Flüchtling ab 5 J.,Sozialhilfeleistung,1,Mehrfachhaushalt (2-3),Alleinstehend,verheiratet,unbekannt / staatenlos,FALSE,26-35,Gelegenheitsarbeit,Eine Teilzeitstelle (bis 49%),keine Vollzeitstelle,nicht feststellbar,kein | keine,Hilfskräfte in der Nahrungsmittelzubereitung
id01422,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verheiratet,Asien,FALSE,36-45,Arbeit auf Abruf,Eine Teilzeitstelle (50-89%),keine Vollzeitstelle,obligatorische Schule,kein | keine,"Hilfsarbeitskräfte, onA"
id03933,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Restliches Europa,FALSE,56-65,vorübergehend arbeitsunfähig,NA,NA,Anlehre,kein | keine,"Hilfsarbeitskräfte, onA"
id01518,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,Restliches Europa,FALSE,36-45,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Berufslehre/-schule,Bürokräfte mit Kundenkontakt,"Metallarbeiter, Mechaniker, Polymechaniker, Produktionsmechaniker und verwandte Berufe"
id01583,0.982905983,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Restliches Europa,TRUE,36-45,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,Anlehre,"Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen",Bediener stationärer Anlagen und Maschinen
id00542,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,verheiratet,Restliches Europa,FALSE,46-55,Dauerinvalidität,NA,NA,nicht feststellbar,kein | keine,kein | keine
id04026,0.919834711,Sozialhilfe,Kopfquote,Sozialhilfeleistung,3,Mehrfachhaushalt (2-3),Paar mit Kind / Kinder,verheiratet,Restliches Europa,FALSE,26-35,NA,NA,NA,obligatorische Schule,kein | keine,Betriebswirtschaftliche und kaufmännische Fachkräfte und Verwaltungsfachkräfte
id01534,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,EU / EFTA,FALSE,26-35,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Berufe im Bereich personenbezogener Dienstleistungen
id03942,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,EU / EFTA,FALSE,26-35,vorübergehend arbeitsunfähig,NA,NA,nicht feststellbar,kein | keine,kein | keine
id02168,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,EU / EFTA,FALSE,26-35,in der Lehre,Vollzeit(90+),NA,Berufslehre/-schule,Berufe im Bereich personenbezogener Dienstleistungen,Berufe im Bereich personenbezogener Dienstleistungen
id00123,0.91875,Sozialhilfe,Inländer/innen,Sozialhilfeleistung,2,Mehrfachhaushalt (2-3),Paar ohne Kind / Kinder,verheiratet,Nordamerika,FALSE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,NA,NA,NA
id04776,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,verheiratet,Asien,FALSE,56-65,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,nicht feststellbar,kein | keine,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker"
id04099,0.919834711,Sozialhilfe,Inländer/innen,Rückerstattung,1,Einzelhaushalt,Alleinstehend,verheiratet,unbekannt / staatenlos,FALSE,46-55,NA,NA,NA,NA,NA,NA
id02836,0.91875,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Asien,FALSE,36-45,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,Anlehre,"Berufe in der Nahrungsmittelverarbeitung, Holzverarbeitung und Bekleidungsherstellung und verwandte handwerkliche Fachkräfte","Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft"
id00770,0.91875,Sozialhilfe,Flüchtling ab 5 J.,Sozialhilfeleistung,3,Mehrfachhaushalt (>3),Paar mit Kind / Kinder,verheiratet,Asien,FALSE,26-35,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen"
id04177,0.91875,Sozialhilfe,Kopfquote,Rückerstattung,2,Mehrfachhaushalt (2-3),Paar ohne Kind / Kinder,verheiratet,Restliches Europa,FALSE,26-35,"ohne Arbeit, beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,Berufe im Bereich personenbezogener Dienstleistungen
id03799,0.982905983,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Mehrfachhaushalt (>3),Alleinstehend,ledig,Afrika,TRUE,18-25,NA,NA,NA,obligatorische Schule,kein | keine,kein | keine
id00259,0.954070981,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,ledig,Restliches Europa,FALSE,26-35,Arbeit auf Abruf,weiss nicht (ungültig),NA,Berufslehre/-schule,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker","Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker"
id02596,0.919834711,Sozialhilfe,Ausländer/innen,Sozialhilfeleistung,1,Einzelhaushalt,Alleinstehend,geschieden,EU / EFTA,FALSE,46-55,NA,NA,NA,NA,NA,NA
id04315,0.954070981,Sozialhilfe,Kopfquote,Sozialhilfeleistung,2,Mehrfachhaushalt (>3),Paar ohne Kind / Kinder,verheiratet,Asien,FALSE,56-65,"ohne Arbeit, nicht beim Arbeitsamt gemeldet",NA,NA,obligatorische Schule,kein | keine,NA
